player,nation_stats_standard,squad,age_stats_standard,born_stats_standard,playing_time_90s_stats_standard,position_2_stats_standard,position_stats_standard,standard_gls_stats_shooting,standard_sh_stats_shooting,standard_sot_stats_shooting,standard_sot%_stats_shooting,standard_sh_90_stats_shooting,standard_sot_90_stats_shooting,total_cmp_stats_passing,total_att_stats_passing,total_cmp%_stats_passing,short_cmp_stats_passing,short_att_stats_passing,short_cmp%_stats_passing,medium_cmp_stats_passing,medium_att_stats_passing,medium_cmp%_stats_passing,long_cmp_stats_passing,long_att_stats_passing,long_cmp%_stats_passing,ast_stats_passing,1_3_stats_passing,ppa_stats_passing,prgp_stats_passing,pass_types_tb_stats_passing_types,pass_types_sw_stats_passing_types,pass_types_crs_stats_passing_types,outcomes_cmp_stats_passing_types,outcomes_blocks_stats_passing_types,sca_sca_stats_gca,gca_gca_stats_gca,tackles_tkl_stats_defense,tackles_tklw_stats_defense,tackles_def_3rd_stats_defense,tackles_mid_3rd_stats_defense,tackles_att_3rd_stats_defense,blocks_blocks_stats_defense,blocks_sh_stats_defense,blocks_pass_stats_defense,int_stats_defense,clr_stats_defense,err_stats_defense,touches_touches_stats_possession,touches_mid_3rd_stats_possession,touches_att_3rd_stats_possession,touches_att_pen_stats_possession,take_ons_att_stats_possession,take_ons_succ_stats_possession,take_ons_succ%_stats_possession,carries_carries_stats_possession,carries_prgc_stats_possession,carries_1_3_stats_possession,carries_cpa_stats_possession,carries_mis_stats_possession,carries_dis_stats_possession,receiving_rec_stats_possession,receiving_prgr_stats_possession,playing_time_90s_stats_playing_time,playing_time_mp_stats_playing_time,playing_time_min_stats_playing_time,performance_off_stats_misc,performance_crs_stats_misc,performance_int_stats_misc,performance_tklw_stats_misc,performance_recov_stats_misc,aerial_duels_won_stats_misc,aerial_duels_lost_stats_misc,aerial_duels_won%_stats_misc
Callum Robinson,IRL,Cardiff City,29,1995,8.1,,Forward,5,20,9,45.0,2.47,1.11,146,183,79.8,82,98,83.7,45,56,80.4,12,17,70.6,0,15,5,27,2,3,6,146,5,18,3,1,1,0,0,1,5,1,4,1,2,0,236,125,101,34,10,7,70.0,154,16,6,10,14,7,185,38,0,0,0,3,6,1,1,21,3,3,50.0
Jack Robinson,ENG,Sheffield Utd,31,1993,4.6,,Defender,0,1,0,0.0,0.22,0.00,264,298,88.6,81,86,94.2,143,149,96.0,36,57,63.2,0,9,0,9,1,1,0,264,0,1,0,4,3,2,2,0,10,6,4,0,21,0,341,158,9,3,4,2,50.0,168,4,1,0,1,0,233,0,3.2,6,286,0,0,0,3,13,9,6,60.0
Joe Rodon,WAL,Leeds United,27,1997,15.9,,Defender,0,8,1,12.5,0.50,0.06,1192,1296,92.0,379,402,94.3,723,760,95.1,84,114,73.7,0,65,1,80,2,0,0,1192,3,19,0,12,7,9,3,0,17,10,7,7,68,2,1425,771,32,15,3,1,33.3,891,8,3,0,2,3,1092,1,4.9,9,442,0,0,7,7,53,32,30,51.6
Ruben Rodrigues,POR,Oxford United,28,1996,12.4,,Midfielder,2,14,4,28.6,1.13,0.32,243,330,73.6,123,156,78.8,91,121,75.2,12,16,75.0,2,23,7,34,1,1,8,243,7,26,4,22,11,10,8,4,15,2,13,13,9,2,473,264,135,30,23,8,34.8,230,20,13,7,33,16,277,28,16.0,16,1440,2,8,13,11,57,14,17,45.2
Jay Rodriguez,ENG,Burnley,35,1989,4.9,,Forward,1,6,1,16.7,1.23,0.21,76,112,67.9,42,54,77.8,22,31,71.0,5,12,41.7,0,7,1,7,0,1,2,76,3,4,0,5,4,1,4,0,6,2,4,1,9,0,162,79,56,12,10,4,40.0,67,2,2,1,7,2,108,19,4.1,11,367,2,2,1,4,10,10,10,50.0
Ronald,BRA,Swansea City,23,2001,14.9,Midfielder,Forward,0,24,6,25.0,1.61,0.40,305,416,73.3,167,200,83.5,111,142,78.2,16,34,47.1,4,18,17,41,2,1,46,305,20,43,6,29,21,10,17,2,19,0,19,9,14,1,660,238,366,50,81,27,33.3,441,62,31,17,57,26,459,142,15.9,16,1434,12,46,9,21,57,16,40,28.6
Michael Rose,SCO,Stoke City,29,1995,5.0,,Defender,0,1,0,0.0,0.20,0.00,247,276,89.5,67,69,97.1,159,171,93.0,19,32,59.4,0,6,0,3,0,0,1,247,2,4,0,3,3,1,2,0,5,5,0,7,20,2,310,118,6,3,1,1,100.0,189,1,1,0,2,0,219,0,7.2,8,646,0,1,7,3,15,10,7,58.8
Joe Rothwell,ENG,Leeds United,29,1995,9.2,,Midfielder,0,7,1,14.3,0.76,0.11,570,672,84.8,249,271,91.9,240,266,90.2,66,106,62.3,1,65,6,65,3,5,58,570,8,38,1,7,4,2,5,0,3,1,2,10,1,1,715,445,193,3,5,3,60.0,407,14,24,1,9,4,529,13,16.0,16,1440,0,58,10,4,37,5,5,50.0
Pelly Ruddock Mpanzu,COD,Luton Town,31,1993,1.1,,Midfielder,0,1,0,0.0,0.89,0.00,26,39,66.7,13,20,65.0,11,15,73.3,1,2,50.0,0,3,1,5,1,0,1,26,0,4,0,1,1,1,0,0,1,0,1,0,3,0,51,28,16,2,2,1,50.0,18,2,2,1,3,2,26,2,0,0,0,0,1,0,1,4,1,4,20.0
Jack Rudoni,ENG,Coventry City,24,2000,14.9,Defender,Midfielder,2,23,7,30.4,1.54,0.47,522,720,72.5,277,327,84.7,175,211,82.9,54,131,41.2,4,63,20,78,2,2,124,522,19,63,5,19,11,6,7,6,14,4,10,13,15,1,876,375,414,38,31,11,35.5,460,35,34,12,24,26,552,93,0,0,0,0,124,13,11,56,17,11,60.7
Nazariy Rusyn,UKR,Sunderland,26,1998,0.8,,Forward,0,0,0,0,0.00,0.00,8,13,61.5,5,8,62.5,3,3,100.0,0,0,0,0,2,0,1,0,0,1,8,0,1,0,2,2,0,1,1,1,0,1,0,1,0,24,8,12,2,3,0,0.0,11,2,1,1,2,2,12,4,2.6,7,234,0,1,0,2,4,2,3,40.0
Georginio Rutter,FRA,Leeds United,22,2002,1.0,Forward,Midfielder,0,2,1,50.0,2.00,1.00,13,24,54.2,4,9,44.4,5,8,62.5,3,4,75.0,1,3,2,6,0,1,4,13,2,7,1,0,0,0,0,0,1,0,1,0,0,0,43,17,21,6,10,3,30.0,38,6,6,2,4,4,38,5,14.5,15,1305,0,4,0,0,6,2,2,50.0
Sai Sachdev,ENG,Sheffield Utd,19,2005,0.0,,Defender,0,0,0,0,0.00,0.00,0,2,0.0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.3,2,119,0,0,0,0,0,0,0,0
Borja Sainz,ESP,Norwich City,23,2001,16.6,,Forward,14,57,25,43.9,3.43,1.50,325,436,74.5,201,235,85.5,94,134,70.1,19,38,50.0,2,29,11,47,2,7,28,325,11,48,3,22,16,8,12,2,10,1,9,6,3,0,665,276,332,85,86,39,45.3,468,66,53,25,43,35,515,120,0.1,1,7,13,28,6,16,63,0,7,0.0
Koki Saito,JPN,QPR,23,2001,9.4,Midfielder,Forward,0,17,4,23.5,1.81,0.43,223,272,82.0,118,136,86.8,91,108,84.3,7,14,50.0,1,7,9,18,0,1,12,223,6,33,2,24,10,17,7,0,6,0,6,1,11,0,394,145,160,43,33,15,45.5,237,26,11,15,20,11,244,50,14.0,16,1263,1,12,1,10,50,6,11,35.3
Tatsuhiro Sakamoto,JPN,Coventry City,28,1996,7.3,Midfielder,Forward,1,9,2,22.2,1.23,0.27,195,261,74.7,112,131,85.5,61,83,73.5,15,26,57.7,2,13,13,26,0,1,35,195,12,29,4,10,7,2,6,2,1,0,1,3,5,0,320,106,199,21,10,4,40.0,196,17,8,5,15,11,237,70,1.6,6,147,2,35,3,7,20,9,8,52.9
Shurandy Sambo,NED,Burnley,23,2001,0.2,,Midfielder,0,0,0,0,0.00,0.00,7,10,70.0,4,6,66.7,3,3,100.0,0,1,0.0,0,0,0,0,0,0,1,7,0,0,0,1,0,0,0,1,0,0,0,2,0,0,14,7,7,2,0,0,0,9,2,0,1,0,0,9,5,8.0,8,720,0,1,2,0,0,0,0,0
Hevertton Santos,BRA,QPR,23,2001,3.5,,Defender,0,2,1,50.0,0.56,0.28,156,199,78.4,87,105,82.9,60,70,85.7,5,13,38.5,0,16,4,23,0,1,7,156,5,9,0,8,4,7,1,0,6,1,5,4,13,0,239,95,52,2,4,2,50.0,114,3,2,1,3,2,124,13,0,0,0,0,7,4,4,8,7,10,41.2
Josh Sargent,USA,Norwich City,24,2000,11.8,,Forward,4,23,10,43.5,1.94,0.84,138,175,78.9,82,101,81.2,50,57,87.7,2,4,50.0,5,7,5,17,1,1,1,138,5,25,7,6,4,2,2,2,4,0,4,1,11,0,272,125,120,45,10,5,50.0,143,11,7,4,27,17,176,48,9.0,10,808,2,1,1,4,23,14,17,45.2
Jeremy Sarmiento,ECU,Burnley,22,2002,5.0,Midfielder,Forward,2,13,4,30.8,2.60,0.80,116,147,78.9,68,74,91.9,36,47,76.6,6,13,46.2,0,20,4,13,0,3,11,116,4,15,2,16,10,4,9,3,6,0,6,3,0,0,218,99,98,16,16,8,50.0,134,17,5,4,15,7,143,28,6.8,9,612,0,11,3,10,18,10,4,71.4
George Saville,NIR,Millwall,31,1993,14.9,,Midfielder,0,19,1,5.3,1.27,0.07,351,494,71.1,152,185,82.2,135,170,79.4,49,98,50.0,1,41,16,49,3,2,48,351,9,47,2,41,24,12,25,4,13,5,8,28,23,0,664,348,171,24,17,6,35.3,264,11,4,1,11,11,298,25,0.0,1,1,2,48,28,24,56,25,19,56.8
Christian Saydee,LBR,Portsmouth,22,2002,8.0,Midfielder,Forward,2,13,5,38.5,1.63,0.63,84,132,63.6,35,48,72.9,38,54,70.4,9,14,64.3,0,10,2,15,4,0,4,84,8,13,1,7,5,0,0,7,8,2,6,4,7,0,218,100,104,27,22,9,40.9,108,8,10,3,22,12,130,24,13.5,15,1217,2,4,4,5,41,10,29,25.6
Calum Scanlon,ENG,Millwall,19,2005,0.1,,Defender,0,0,0,0,0.00,0.00,7,10,70.0,3,3,100.0,4,6,66.7,0,0,0,0,0,0,0,0,0,1,7,1,0,0,1,1,0,1,0,1,0,1,0,0,0,11,7,1,1,0,0,0,6,3,0,1,0,0,4,1,14.5,17,1306,0,1,0,1,2,0,0,0
Dane Scarlett,ENG,Oxford United,20,2004,5.6,,Forward,4,8,5,62.5,1.44,0.90,51,79,64.6,27,30,90.0,12,23,52.2,6,11,54.5,0,8,0,5,0,2,2,51,4,7,1,2,0,0,1,1,0,0,0,5,4,0,139,79,48,10,16,5,31.3,80,3,5,0,16,13,97,21,17.0,17,1530,6,2,5,0,16,12,34,26.1
Nicolas Schmid,AUT,Portsmouth,27,1997,5.3,,Goalkeeper,0,0,0,0,0.00,0.00,61,194,31.4,5,5,100.0,23,24,95.8,33,162,20.4,0,9,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,1,0,203,2,0,0,0,0,0,107,0,0,0,0,0,84,0,5.2,8,468,0,0,0,0,15,0,0,0
Player,,Squad,Ag,Born,90s,,Po,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,1/3,PPA,PrgP,TB,Sw,Crs,Cmp,Blocks,SCA,GCA,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Blocks,Sh,Pass,Int,Clr,Err,Touches,Mid 3rd,Att 3rd,Att Pen,Att,Succ,Succ%,Carries,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,90s,MP,Min,Off,Crs,Int,TklW,Recov,Won,Lost,Won%
Isaac Schmidt,SUI,Leeds United,24,1999,0.1,,Forward,0,0,0,0,0.00,0.00,8,11,72.7,5,6,83.3,1,1,100.0,1,2,50.0,0,3,0,1,0,0,0,8,0,3,1,0,0,0,0,0,0,0,0,0,2,0,14,5,5,0,0,0,0,9,1,0,0,0,0,9,3,16.7,17,1507,0,0,0,0,1,1,2,33.3
Oscar Schwartau,DEN,Norwich City,18,2006,6.7,Forward,Midfielder,0,7,2,28.6,1.04,0.30,211,250,84.4,121,136,89.0,77,82,93.9,8,11,72.7,0,20,3,23,0,1,2,211,6,17,2,8,4,3,4,1,10,0,10,6,4,1,329,174,104,19,26,12,46.2,181,13,9,4,19,7,236,30,2.0,2,180,1,2,6,4,28,3,1,75.0
Tatsuki Seko,JPN,Stoke City,26,1997,4.3,,Midfielder,0,3,0,0.0,0.70,0.00,216,251,86.1,99,106,93.4,101,114,88.6,15,28,53.6,0,21,2,19,0,2,5,216,0,6,0,10,7,3,7,0,6,4,2,2,12,0,303,185,40,0,8,3,37.5,176,2,3,0,7,3,228,2,6.7,13,602,0,5,2,7,12,3,0,100.0
Tyrell Sellars-Fleming,ENG,Hull City,19,2005,0.1,Forward,Midfielder,0,1,0,0.0,12.86,0.00,5,5,100.0,1,1,100.0,3,3,100.0,1,1,100.0,0,0,1,0,0,0,1,5,0,2,0,0,0,0,0,0,0,0,0,1,0,0,9,3,6,3,1,0,0.0,7,1,0,1,1,0,7,1,1.0,1,89,0,1,1,0,1,0,0,0
Ken Sema,SWE,Watford,31,1993,5.8,Midfielder,Defender,0,4,2,50.0,0.69,0.35,139,192,72.4,75,90,83.3,51,69,73.9,7,15,46.7,1,12,9,21,0,1,11,139,12,13,2,17,12,12,4,1,4,1,3,5,12,1,274,116,85,15,26,12,46.2,142,13,7,6,15,6,158,39,2.7,3,246,1,11,5,12,25,9,4,69.2
Femi Seriki,ENG,Sheffield Utd,22,2002,3.0,,Defender,0,4,2,50.0,1.34,0.67,140,170,82.4,93,101,92.1,42,55,76.4,5,9,55.6,0,8,4,15,0,0,6,140,4,7,0,8,5,5,3,0,7,2,5,4,12,0,222,99,74,9,12,6,50.0,104,13,6,4,8,2,125,16,1.9,4,170,0,6,4,5,9,7,2,77.8
Jamie Shackleton,ENG,Sheffield Utd,25,1999,2.7,Midfielder,Defender,0,4,2,50.0,1.50,0.75,121,144,84.0,72,78,92.3,45,52,86.5,2,8,25.0,0,8,1,10,0,0,1,121,2,5,0,9,8,7,2,0,1,0,1,0,3,0,172,85,45,6,6,4,66.7,88,3,2,1,5,3,99,12,3.6,4,323,1,1,0,8,13,3,4,42.9
Conor Shaughnessy,IRL,Portsmouth,28,1996,2.0,,Defender,0,3,2,66.7,1.50,1.00,88,110,80.0,24,28,85.7,46,56,82.1,18,26,69.2,0,11,0,13,0,3,0,88,0,1,0,0,0,0,0,0,3,3,0,2,16,0,140,74,6,4,0,0,0,72,2,1,0,1,0,83,1,14.0,14,1260,0,0,2,0,5,6,2,75.0
James Shea,ENG,Luton Town,33,1991,1.6,,Goalkeeper,0,0,0,0,0.00,0.00,44,77,57.1,6,6,100.0,20,20,100.0,17,49,34.7,0,2,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2,0,0,0,0,0,38,0,0,0,0,0,33,0,0,0,0,0,0,0,0,6,0,0,0
Ben Sheaf,ENG,Coventry City,26,1998,9.4,,Midfielder,0,13,2,15.4,1.38,0.21,482,570,84.6,223,252,88.5,205,231,88.7,41,58,70.7,1,59,12,65,0,2,11,482,14,25,2,25,13,16,7,2,16,5,11,9,8,0,661,387,151,15,12,5,41.7,398,11,18,2,8,10,456,18,10.1,15,906,0,11,9,13,60,13,9,59.1
Louie Sibley,ENG,Oxford United,23,2001,1.7,,Midfielder,1,5,2,40.0,2.96,1.18,27,34,79.4,17,18,94.4,6,9,66.7,4,6,66.7,0,3,0,1,0,0,3,27,1,6,0,5,1,1,4,0,0,0,0,0,3,0,59,26,21,5,5,2,40.0,34,3,0,0,6,2,33,5,1.2,6,109,0,3,0,1,7,0,3,0.0
Sol Sidibé,FRA,Stoke City,17,2007,2.6,,Midfielder,0,0,0,0,0.00,0.00,95,119,79.8,51,57,89.5,32,38,84.2,6,12,50.0,1,7,1,10,1,1,0,95,4,7,1,2,1,0,2,0,2,0,2,2,2,0,132,84,15,0,2,2,100.0,70,0,1,0,1,1,96,1,9.8,15,885,0,0,2,1,12,3,3,50.0
Francisco Sierralta,CHI,Watford,27,1997,9.5,,Defender,0,3,0,0.0,0.32,0.00,466,530,87.9,202,220,91.8,240,263,91.3,21,34,61.8,0,13,0,11,0,0,0,466,4,7,1,12,8,6,6,0,18,14,4,14,45,0,625,262,16,11,0,0,0,327,0,2,0,2,0,414,2,0.9,4,83,1,0,14,8,26,28,8,77.8
Arnór Sigurðsson,ISL,Blackburn,25,1999,0.7,Midfielder,Forward,1,2,1,50.0,2.90,1.45,23,26,88.5,13,14,92.9,7,9,77.8,3,3,100.0,0,1,1,7,0,0,1,23,0,4,1,1,1,0,1,0,1,0,1,0,0,0,31,12,17,2,2,2,100.0,20,1,3,0,0,2,23,6,8.6,12,774,0,1,0,1,5,1,2,33.3
Sam Silvera,AUS,Portsmouth,24,2000,4.3,Midfielder,Forward,0,6,4,66.7,1.41,0.94,85,116,73.3,38,49,77.6,41,49,83.7,5,12,41.7,0,2,6,7,0,0,11,85,5,8,0,12,7,0,8,4,3,0,3,1,2,0,176,70,97,8,12,5,41.7,122,14,12,7,16,7,126,34,3.7,9,331,0,11,1,7,12,5,3,62.5
Ellis Simms,ENG,Coventry City,23,2001,7.6,,Forward,2,24,8,33.3,3.14,1.05,55,79,69.6,30,40,75.0,21,28,75.0,3,7,42.9,1,3,1,6,0,1,3,55,1,11,0,0,0,0,0,0,0,0,0,0,5,1,138,58,69,39,6,2,33.3,73,12,6,8,13,5,93,27,0.4,1,34,1,3,0,0,12,17,16,51.5
Xavier Simons,ENG,Hull City,21,2003,11.1,,Midfielder,2,15,4,26.7,1.35,0.36,363,422,86.0,136,155,87.7,173,187,92.5,45,60,75.0,0,31,7,32,0,5,7,363,3,18,0,17,9,3,11,3,17,12,5,9,19,0,520,312,99,13,4,3,75.0,308,16,10,1,8,6,329,13,4.3,5,389,0,7,9,9,54,13,14,48.1
Nathan Simpson,ENG,Middlesbrough,20,2004,0.0,,Forward,0,0,0,0,0.00,0.00,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,1,1,10.0,12,898,0,0,0,0,0,0,0,0
Emmanouil Siopis,GRE,Cardiff City,30,1994,8.7,,Midfielder,0,3,1,33.3,0.35,0.12,302,359,84.1,147,159,92.5,125,142,88.0,27,40,67.5,0,30,1,36,1,5,2,302,8,12,0,24,16,9,12,3,17,3,14,10,15,0,455,299,55,0,9,6,66.7,227,1,7,0,9,10,272,5,11.7,13,1054,0,2,10,16,50,3,8,27.3
Moussa Sissoko,FRA,Watford,35,1989,13.2,,Midfielder,1,8,3,37.5,0.61,0.23,485,560,86.6,250,276,90.6,188,210,89.5,33,45,73.3,0,49,7,49,2,5,4,485,7,18,1,24,19,10,11,3,7,1,6,9,19,0,658,381,126,14,12,4,33.3,302,16,16,4,21,2,425,25,17.0,17,1530,2,4,9,19,58,18,0,100.0
Regan Slater,ENG,Hull City,25,1999,11.8,,Midfielder,1,18,4,22.2,1.52,0.34,277,346,80.1,159,178,89.3,92,115,80.0,12,23,52.2,0,14,13,31,1,1,16,277,13,26,0,16,13,3,7,6,9,2,7,5,10,0,431,172,177,27,18,11,61.1,263,21,15,4,12,19,313,42,5.5,13,498,0,16,5,13,51,3,18,14.3
Michael Smith,ENG,Sheffield Weds,33,1991,6.3,,Forward,4,18,9,50.0,2.84,1.42,95,159,59.7,56,87,64.4,26,40,65.0,3,7,42.9,2,5,4,9,1,1,4,95,1,22,3,7,5,1,2,4,7,2,5,4,14,0,228,95,112,35,6,2,33.3,93,3,0,2,6,5,165,33,0.6,3,54,3,4,4,5,14,42,25,62.7
Paul Smyth,NIR,QPR,27,1997,10.4,Midfielder,Forward,0,15,4,26.7,1.45,0.39,223,335,66.6,113,138,81.9,94,127,74.0,12,36,33.3,1,27,18,38,0,0,53,223,19,35,2,14,11,6,7,1,12,2,10,0,15,0,463,176,233,26,32,12,37.5,280,48,23,12,28,19,306,82,6.9,13,619,2,53,0,11,36,7,8,46.7
Manor Solomon,ISR,Leeds United,25,1999,5.1,,Forward,2,10,5,50.0,1.97,0.98,165,207,79.7,106,122,86.9,51,68,75.0,5,9,55.6,1,7,14,16,0,0,19,165,2,21,2,13,9,4,2,7,4,0,4,3,1,1,274,70,178,24,22,12,54.5,168,25,15,9,11,7,199,65,4.9,7,442,6,19,3,9,25,0,2,0.0
Matthew Sorinola,ENG,Plymouth Argyle,23,2001,4.6,,Defender,0,0,0,0,0.00,0.00,135,205,65.9,50,59,84.7,69,92,75.0,16,44,36.4,0,5,1,7,0,2,10,135,9,7,0,8,6,5,3,0,5,2,3,3,14,0,250,113,41,4,6,1,16.7,123,5,2,2,7,1,130,17,17.0,17,1530,0,10,3,6,20,2,8,20.0
Player,,Squad,Ag,Born,90s,,Po,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,1/3,PPA,PrgP,TB,Sw,Crs,Cmp,Blocks,SCA,GCA,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Blocks,Sh,Pass,Int,Clr,Err,Touches,Mid 3rd,Att 3rd,Att Pen,Att,Succ,Succ%,Carries,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,90s,MP,Min,Off,Crs,Int,TklW,Recov,Won,Lost,Won%
Harry Souttar,AUS,Sheffield Utd,26,1998,15.2,,Defender,0,8,1,12.5,0.53,0.07,783,916,85.5,218,246,88.6,462,500,92.4,99,161,61.5,0,47,0,37,0,11,2,783,3,8,1,15,10,9,5,1,16,11,5,21,82,1,1084,469,33,26,4,4,100.0,587,3,0,1,9,1,739,1,0,0,0,0,2,21,10,37,57,15,79.2
Vinicius Souza,BRA,Sheffield Utd,25,1999,15.9,,Midfielder,0,9,4,44.4,0.57,0.25,745,832,89.5,342,374,91.4,333,363,91.7,50,64,78.1,0,74,3,71,1,6,2,745,5,26,5,60,42,29,24,7,25,7,18,20,35,1,1010,630,152,7,19,14,73.7,509,5,14,1,9,11,650,13,0.5,5,44,0,2,20,42,76,23,12,65.7
Jack Stacey,ENG,Norwich City,28,1996,8.8,,Defender,0,4,0,0.0,0.46,0.00,303,384,78.9,157,175,89.7,125,155,80.6,15,33,45.5,4,14,7,17,0,1,24,303,8,16,4,14,11,11,3,0,13,5,8,10,25,0,475,207,116,20,13,8,61.5,252,28,9,8,11,9,262,63,13.0,13,1170,1,24,10,11,34,10,5,66.7
Enda Stevens,IRL,Stoke City,34,1990,5.9,,Defender,0,3,1,33.3,0.51,0.17,232,303,76.6,96,109,88.1,113,142,79.6,20,39,51.3,2,19,10,25,1,0,15,232,5,20,7,10,6,5,4,1,3,0,3,5,17,0,364,151,94,8,10,4,40.0,156,8,9,1,3,1,201,29,15.0,15,1350,2,15,5,6,21,6,4,60.0
Ben Stevenson,ENG,Portsmouth,27,1997,0.1,,Midfielder,0,0,0,0,0.00,0.00,11,11,100.0,7,7,100.0,4,4,100.0,0,0,0,0,2,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,2,0,0,0,0,6,0,0,0,0,0,9,0,8.0,13,716,0,0,0,0,0,1,0,100.0
Jordan Storey,ENG,Preston,27,1997,16.0,,Defender,1,13,1,7.7,0.81,0.06,573,755,75.9,229,272,84.2,289,341,84.8,43,113,38.1,1,35,0,45,0,2,5,573,10,15,4,21,15,12,5,4,15,9,6,30,49,1,916,404,69,22,9,5,55.6,436,7,7,1,7,5,506,4,7.1,13,641,0,5,30,15,60,50,18,73.5
Pascal Struijk,NED,Leeds United,25,1999,16.0,,Defender,2,11,1,9.1,0.69,0.06,1283,1418,90.5,543,571,95.1,667,704,94.7,61,108,56.5,0,128,0,103,2,2,1,1283,13,21,5,15,9,4,8,3,10,6,4,21,58,0,1561,861,63,18,2,1,50.0,1006,19,11,0,8,6,1168,5,0,0,0,1,1,21,9,69,50,26,65.8
Callum Styles,HUN,West Brom,24,2000,6.2,,Defender,0,3,0,0.0,0.48,0.00,218,273,79.9,117,126,92.9,82,105,78.1,16,31,51.6,0,20,4,26,1,2,9,218,8,13,1,7,7,2,4,1,8,2,6,6,24,0,341,160,72,4,7,3,42.9,164,15,11,2,7,7,198,20,0,0,0,0,9,6,7,15,5,12,29.4
Zak Swanson,ENG,Portsmouth,24,2000,5.9,,Defender,0,2,0,0.0,0.34,0.00,176,235,74.9,87,100,87.0,72,95,75.8,16,30,53.3,0,13,3,20,0,1,10,176,4,8,1,17,12,9,6,2,9,5,4,11,13,2,302,148,68,6,7,3,42.9,126,6,5,0,8,1,153,21,6.2,9,558,0,10,11,12,15,15,3,83.3
John Swift,ENG,West Brom,29,1995,9.6,,Midfielder,0,14,1,7.1,1.46,0.10,572,674,84.9,307,332,92.5,205,226,90.7,42,80,52.5,0,57,10,68,5,5,39,572,8,43,1,15,10,7,5,3,4,0,4,4,8,1,743,428,210,17,13,7,53.8,440,17,18,4,6,10,567,35,0,0,0,1,39,4,10,31,7,8,46.7
Mark Sykes,IRL,Bristol City,27,1997,8.0,Defender,Forward,0,10,5,50.0,1.25,0.62,195,282,69.1,101,129,78.3,78,106,73.6,12,25,48.0,1,13,13,22,1,3,35,195,16,17,3,8,6,1,4,3,13,4,9,8,22,0,369,148,163,34,19,8,42.1,227,27,8,12,11,8,256,64,6.4,7,576,3,35,8,6,36,12,14,46.2
Sammie Szmodics,IRL,Blackburn,29,1995,0.3,,Midfielder,1,1,1,100.0,3.46,3.46,3,3,100.0,0,0,0,2,2,100.0,0,0,0,1,0,1,1,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,1,3,1,0,0,0,3,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0.0
Kornél Szűcs,HUN,Plymouth Argyle,23,2001,14.1,,Defender,0,4,2,50.0,0.28,0.14,661,752,87.9,179,194,92.3,418,452,92.5,59,94,62.8,0,17,4,28,0,0,2,661,6,17,4,20,11,10,9,1,17,14,3,14,76,1,896,340,24,4,1,1,100.0,497,4,1,0,5,3,601,2,2.2,5,200,0,2,14,11,32,22,20,52.4
Elias Sørensen,DEN,Portsmouth,25,1999,3.3,,Forward,1,5,2,40.0,1.51,0.60,43,68,63.2,20,35,57.1,17,22,77.3,1,1,100.0,0,3,2,2,0,0,2,43,2,5,0,4,4,4,0,0,3,0,3,2,3,0,101,38,47,11,5,2,40.0,48,0,1,0,10,3,61,15,4.8,11,432,2,2,2,4,12,5,14,26.3
Jakob Sørensen,DEN,Norwich City,26,1998,4.4,,Midfielder,0,1,0,0.0,0.23,0.00,277,313,88.5,145,159,91.2,116,124,93.5,11,19,57.9,0,22,0,18,1,3,1,277,3,3,0,9,5,5,0,4,7,3,4,3,9,0,354,202,29,3,0,0,0,201,0,2,0,1,4,271,3,7.5,10,675,0,1,3,5,12,6,0,100.0
Ao Tanaka,JPN,Leeds United,26,1998,9.7,,Midfielder,0,11,1,9.1,1.14,0.10,694,764,90.8,357,378,94.4,269,286,94.1,60,78,76.9,0,70,13,75,1,4,5,694,9,26,4,30,19,10,18,2,8,3,5,15,10,0,860,554,134,8,11,5,45.5,489,11,11,1,5,4,621,9,8.3,16,751,1,5,15,19,71,7,2,77.8
